tripduration,starttime,stoptime,start_station_id,start station name,start station latitude,start station longitude,end_station_id,end station name,end station latitude,end station longitude,bikeid,usertype,birth_year,gender
1098,2014/8/1 8:43,2014/8/1 9:01,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,517,E 41 St & Madison Ave,40.752141,-73.979782,19565,Subscriber,1961,1
631,2014/8/1 8:43,2014/8/1 8:53,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,21027,Subscriber,1983,1
688,2014/8/1 8:43,2014/8/1 8:54,127,Barrow St & Hudson St,40.73172428,-74.00674436,435,W 21 St & 6 Ave,40.74173969,-73.99415556,18681,Subscriber,1987,2
544,2014/8/1 8:43,2014/8/1 8:52,379,W 31 St & 7 Ave,40.749156,-73.9916,546,E 30 St & Park Ave S,40.74444921,-73.98303529,19007,Subscriber,1991,2
155,2014/8/1 8:43,2014/8/1 8:45,328,Watts St & Greenwich St,40.72405549,-74.00965965,329,Greenwich St & N Moore St,40.72043411,-74.01020609,19278,Subscriber,1959,1
425,2014/8/1 8:43,2014/8/1 8:50,511,E 14 St & Avenue B,40.72938685,-73.97772429,2012,E 27 St & 1 Ave,40.739445,-73.976806,18611,Subscriber,1981,1
270,2014/8/1 8:43,2014/8/1 8:47,472,E 32 St & Park Ave,40.7457121,-73.98194829,167,E 39 St & 3 Ave,40.7489006,-73.97604882,17038,Subscriber,1967,1
852,2014/8/1 8:43,2014/8/1 8:57,428,E 3 St & 1 Ave,40.72467721,-73.98783413,315,South St & Gouverneur Ln,40.70355377,-74.00670227,21525,Subscriber,1990,1
262,2014/8/1 8:43,2014/8/1 8:47,383,Greenwich Ave & Charles St,40.735238,-74.000271,368,Carmine St & 6 Ave,40.73038599,-74.00214988,15065,Subscriber,1983,1
967,2014/8/1 8:43,2014/8/1 8:59,504,1 Ave & E 15 St,40.73221853,-73.98165557,484,W 44 St & 5 Ave,40.75500254,-73.98014437,15655,Subscriber,1970,1
1077,2014/8/1 8:43,2014/8/1 9:01,511,E 14 St & Avenue B,40.72938685,-73.97772429,360,William St & Pine St,40.70717936,-74.00887308,16510,Subscriber,1989,1
1014,2014/8/1 8:43,2014/8/1 9:00,261,Johnson St & Gold St,40.69474881,-73.98362464,337,Old Slip & Front St,40.7037992,-74.00838676,20913,Subscriber,1973,1
689,2014/8/1 8:43,2014/8/1 8:54,393,E 5 St & Avenue C,40.72299208,-73.97995466,496,E 16 St & 5 Ave,40.73726186,-73.99238967,17790,Customer,\N,0
269,2014/8/1 8:43,2014/8/1 8:47,402,Broadway & E 22 St,40.7403432,-73.98955109,545,E 23 St & 1 Ave,40.736502,-73.97809472,14768,Subscriber,1984,1
797,2014/8/1 8:43,2014/8/1 8:56,285,Broadway & E 14 St,40.73454567,-73.99074142,379,W 31 St & 7 Ave,40.749156,-73.9916,14882,Subscriber,1986,2
1631,2014/8/1 8:43,2014/8/1 9:10,315,South St & Gouverneur Ln,40.70355377,-74.00670227,474,5 Ave & E 29 St,40.7451677,-73.98683077,17208,Subscriber,1976,1
668,2014/8/1 8:43,2014/8/1 8:54,492,W 33 St & 7 Ave,40.75019995,-73.99093085,359,E 47 St & Park Ave,40.75510267,-73.97498696,16275,Subscriber,1972,1
665,2014/8/1 8:43,2014/8/1 8:54,520,W 52 St & 5 Ave,40.75992262,-73.97648516,461,E 20 St & 2 Ave,40.73587678,-73.98205027,20686,Subscriber,1969,1
1102,2014/8/1 8:43,2014/8/1 9:01,417,Barclay St & Church St,40.71291224,-74.01020234,345,W 13 St & 6 Ave,40.73649403,-73.99704374,17699,Subscriber,1969,1
676,2014/8/1 8:43,2014/8/1 8:54,331,Pike St & Monroe St,40.71173107,-73.99193043,259,South St & Whitehall St,40.70122128,-74.01234218,21433,Subscriber,1971,1
676,2014/8/1 8:43,2014/8/1 8:54,259,South St & Whitehall St,40.70122128,-74.01234218,417,Barclay St & Church St,40.71291224,-74.01020234,21219,Subscriber,1901,1
156,2014/8/1 8:43,2014/8/1 8:46,388,W 26 St & 10 Ave,40.74971775,-74.00295035,494,W 26 St & 8 Ave,40.74734825,-73.99723551,16404,Subscriber,1970,2
89,2014/8/1 8:43,2014/8/1 8:45,410,Suffolk St & Stanton St,40.72066442,-73.98517977,410,Suffolk St & Stanton St,40.72066442,-73.98517977,19995,Subscriber,1973,1
373,2014/8/1 8:43,2014/8/1 8:49,359,E 47 St & Park Ave,40.75510267,-73.97498696,2023,E 55 St & Lexington Ave,40.75968085,-73.97031366,19853,Subscriber,1972,2
891,2014/8/1 8:43,2014/8/1 8:58,354,Emerson Pl & Myrtle Ave,40.69363137,-73.96223558,532,S 5 Pl & S 4 St,40.710451,-73.960876,15415,Subscriber,1965,2
1589,2014/8/1 8:43,2014/8/1 9:10,143,Clinton St & Joralemon St,40.69239502,-73.99337909,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,20081,Subscriber,1978,2
931,2014/8/1 8:43,2014/8/1 8:59,536,1 Ave & E 30 St,40.74144387,-73.97536082,359,E 47 St & Park Ave,40.75510267,-73.97498696,16413,Customer,\N,0
771,2014/8/1 8:43,2014/8/1 8:56,536,1 Ave & E 30 St,40.74144387,-73.97536082,362,Broadway & W 37 St,40.75172632,-73.98753523,19103,Subscriber,1987,2
210,2014/8/1 8:43,2014/8/1 8:47,2008,Little West St & 1 Pl,40.70569254,-74.01677685,259,South St & Whitehall St,40.70122128,-74.01234218,19994,Subscriber,1983,1
382,2014/8/1 8:43,2014/8/1 8:50,489,10 Ave & W 28 St,40.75066386,-74.00176802,490,8 Ave & W 33 St,40.751551,-73.993934,18627,Subscriber,1976,1
317,2014/8/1 8:43,2014/8/1 8:49,417,Barclay St & Church St,40.71291224,-74.01020234,306,Cliff St & Fulton St,40.70823502,-74.00530063,19826,Subscriber,1967,1
733,2014/8/1 8:43,2014/8/1 8:55,346,Bank St & Hudson St,40.73652889,-74.00618026,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17482,Subscriber,1967,2
817,2014/8/1 8:43,2014/8/1 8:57,237,E 11 St & 2 Ave,40.73047309,-73.98672378,516,E 47 St & 1 Ave,40.75206862,-73.96784384,15904,Subscriber,1959,1
402,2014/8/1 8:43,2014/8/1 8:50,365,Fulton St & Grand Ave,40.68223166,-73.9614583,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,18603,Subscriber,1984,1
456,2014/8/1 8:43,2014/8/1 8:51,358,Christopher St & Greenwich St,40.73291553,-74.00711384,348,W Broadway & Spring St,40.72490985,-74.00154702,21196,Subscriber,1947,2
349,2014/8/1 8:43,2014/8/1 8:49,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17709,Subscriber,1971,1
714,2014/8/1 8:43,2014/8/1 8:55,511,E 14 St & Avenue B,40.72938685,-73.97772429,251,Mott St & Prince St,40.72317958,-73.99480012,18629,Subscriber,1974,2
519,2014/8/1 8:43,2014/8/1 8:52,521,8 Ave & W 31 St,40.75044999,-73.99481051,469,Broadway & W 53 St,40.76344058,-73.98268129,16013,Subscriber,1962,1
2075,2014/8/1 8:43,2014/8/1 9:18,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,497,E 17 St & Broadway,40.73704984,-73.99009296,18003,Subscriber,1983,1
367,2014/8/1 8:43,2014/8/1 8:49,528,2 Ave & E 31 St,40.74290902,-73.97706058,402,Broadway & E 22 St,40.7403432,-73.98955109,17610,Subscriber,1967,1
333,2014/8/1 8:43,2014/8/1 8:49,376,John St & William St,40.70862144,-74.00722156,427,Bus Slip & State St,40.701907,-74.013942,21300,Subscriber,1984,1
784,2014/8/1 8:43,2014/8/1 8:56,494,W 26 St & 8 Ave,40.74734825,-73.99723551,347,W Houston St & Hudson St,40.72873888,-74.00748842,18663,Subscriber,1982,1
852,2014/8/1 8:43,2014/8/1 8:58,514,12 Ave & W 40 St,40.76087502,-74.00277668,347,W Houston St & Hudson St,40.72873888,-74.00748842,18926,Subscriber,1967,2
572,2014/8/1 8:43,2014/8/1 8:53,469,Broadway & W 53 St,40.76344058,-73.98268129,153,E 40 St & 5 Ave,40.75206231,-73.9816324,16893,Subscriber,1981,1
1106,2014/8/1 8:43,2014/8/1 9:02,410,Suffolk St & Stanton St,40.72066442,-73.98517977,195,Liberty St & Broadway,40.70905623,-74.01043382,16248,Customer,\N,0
1521,2014/8/1 8:43,2014/8/1 9:09,519,E 42 St & Vanderbilt Ave,40.752416,-73.97837,355,Bayard St & Baxter St,40.71602118,-73.99974372,20220,Subscriber,1950,1
735,2014/8/1 8:43,2014/8/1 8:56,530,11 Ave & W 59 St,40.771522,-73.990541,477,W 41 St & 8 Ave,40.75640548,-73.9900262,17071,Subscriber,1982,2
1140,2014/8/1 8:43,2014/8/1 9:02,439,E 4 St & 2 Ave,40.7262807,-73.98978041,368,Carmine St & 6 Ave,40.73038599,-74.00214988,17590,Subscriber,1957,1
1166,2014/8/1 8:43,2014/8/1 9:03,426,West St & Chambers St,40.71754834,-74.01322069,497,E 17 St & Broadway,40.73704984,-73.99009296,16414,Subscriber,1961,1
354,2014/8/1 8:43,2014/8/1 8:49,352,W 56 St & 6 Ave,40.76340613,-73.97722479,359,E 47 St & Park Ave,40.75510267,-73.97498696,21353,Subscriber,1979,1
437,2014/8/1 8:43,2014/8/1 8:51,331,Pike St & Monroe St,40.71173107,-73.99193043,351,Front St & Maiden Ln,40.70530954,-74.00612572,20173,Subscriber,1971,1
526,2014/8/1 8:44,2014/8/1 8:52,265,Stanton St & Chrystie St,40.72229346,-73.99147535,377,6 Ave & Canal St,40.72243797,-74.00566443,17835,Subscriber,1991,2
662,2014/8/1 8:44,2014/8/1 8:55,484,W 44 St & 5 Ave,40.75500254,-73.98014437,508,W 46 St & 11 Ave,40.76341379,-73.99667444,16858,Subscriber,1951,1
432,2014/8/1 8:44,2014/8/1 8:51,146,Hudson St & Reade St,40.71625008,-74.0091059,348,W Broadway & Spring St,40.72490985,-74.00154702,20120,Subscriber,1970,1
1067,2014/8/1 8:44,2014/8/1 9:01,394,E 9 St & Avenue C,40.72521311,-73.97768752,195,Liberty St & Broadway,40.70905623,-74.01043382,20113,Subscriber,1989,1
824,2014/8/1 8:44,2014/8/1 8:57,496,E 16 St & 5 Ave,40.73726186,-73.99238967,362,Broadway & W 37 St,40.75172632,-73.98753523,18713,Subscriber,1980,2
394,2014/8/1 8:44,2014/8/1 8:50,417,Barclay St & Church St,40.71291224,-74.01020234,2010,Grand St & Greene St,40.72165481,-74.00234737,21053,Subscriber,1976,1
806,2014/8/1 8:44,2014/8/1 8:57,513,W 56 St & 10 Ave,40.768254,-73.988639,453,W 22 St & 8 Ave,40.74475148,-73.99915362,18002,Subscriber,1975,1
534,2014/8/1 8:44,2014/8/1 8:53,376,John St & William St,40.70862144,-74.00722156,248,Laight St & Hudson St,40.72185379,-74.00771779,14621,Subscriber,1970,1
371,2014/8/1 8:44,2014/8/1 8:50,387,Centre St & Chambers St,40.71273266,-74.0046073,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,21008,Subscriber,1978,1
354,2014/8/1 8:44,2014/8/1 8:50,402,Broadway & E 22 St,40.7403432,-73.98955109,472,E 32 St & Park Ave,40.7457121,-73.98194829,15797,Subscriber,1969,1
4224,2014/8/1 8:44,2014/8/1 9:54,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,15022,Customer,\N,0
949,2014/8/1 8:44,2014/8/1 9:00,455,1 Ave & E 44 St,40.75001986,-73.96905301,456,E 53 St & Madison Ave,40.7597108,-73.97402311,18692,Subscriber,1961,1
275,2014/8/1 8:44,2014/8/1 8:48,502,Henry St & Grand St,40.714215,-73.981346,311,Norfolk St & Broome St,40.7172274,-73.98802084,16943,Subscriber,1989,2
618,2014/8/1 8:44,2014/8/1 8:54,490,8 Ave & W 33 St,40.751551,-73.993934,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,15348,Subscriber,1978,1
1288,2014/8/1 8:44,2014/8/1 9:05,546,E 30 St & Park Ave S,40.74444921,-73.98303529,127,Barrow St & Hudson St,40.73172428,-74.00674436,21575,Subscriber,1974,2
450,2014/8/1 8:44,2014/8/1 8:51,434,9 Ave & W 18 St,40.74317449,-74.00366443,127,Barrow St & Hudson St,40.73172428,-74.00674436,20976,Subscriber,1990,1
784,2014/8/1 8:44,2014/8/1 8:57,509,9 Ave & W 22 St,40.7454973,-74.00197139,2004,6 Ave & Broome St,40.724399,-74.004704,16198,Subscriber,1988,2
946,2014/8/1 8:44,2014/8/1 9:00,128,MacDougal St & Prince St,40.72710258,-74.00297088,446,W 24 St & 7 Ave,40.74487634,-73.99529885,14800,Subscriber,1959,1
292,2014/8/1 8:44,2014/8/1 8:49,416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,243,Fulton St & Rockwell Pl,40.688226,-73.979382,19480,Subscriber,1978,1
847,2014/8/1 8:44,2014/8/1 8:58,350,Clinton St & Grand St,40.71559509,-73.9870295,387,Centre St & Chambers St,40.71273266,-74.0046073,19655,Subscriber,1957,2
1088,2014/8/1 8:44,2014/8/1 9:02,393,E 5 St & Avenue C,40.72299208,-73.97995466,360,William St & Pine St,40.70717936,-74.00887308,15922,Subscriber,1980,2
877,2014/8/1 8:44,2014/8/1 8:59,310,State St & Smith St,40.68926942,-73.98912867,414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,18712,Subscriber,1960,1
622,2014/8/1 8:44,2014/8/1 8:54,500,Broadway & W 51 St,40.76228826,-73.98336183,472,E 32 St & Park Ave,40.7457121,-73.98194829,17168,Subscriber,1988,1
929,2014/8/1 8:44,2014/8/1 8:59,2010,Grand St & Greene St,40.72165481,-74.00234737,433,E 13 St & Avenue A,40.72955361,-73.98057249,19896,Subscriber,1964,1
420,2014/8/1 8:44,2014/8/1 8:51,523,W 38 St & 8 Ave,40.75466591,-73.99138152,318,E 43 St & Vanderbilt Ave,40.75320159,-73.9779874,17584,Subscriber,1964,1
867,2014/8/1 8:44,2014/8/1 8:58,328,Watts St & Greenwich St,40.72405549,-74.00965965,360,William St & Pine St,40.70717936,-74.00887308,16352,Subscriber,1963,1
937,2014/8/1 8:44,2014/8/1 9:00,316,Fulton St & William St,40.70955958,-74.00653609,248,Laight St & Hudson St,40.72185379,-74.00771779,17705,Subscriber,1961,1
390,2014/8/1 8:44,2014/8/1 8:51,525,W 34 St & 11 Ave,40.75594159,-74.0021163,494,W 26 St & 8 Ave,40.74734825,-73.99723551,15039,Subscriber,1972,1
1494,2014/8/1 8:44,2014/8/1 9:09,521,8 Ave & W 31 St,40.75044999,-73.99481051,417,Barclay St & Church St,40.71291224,-74.01020234,17703,Subscriber,1975,1
532,2014/8/1 8:44,2014/8/1 8:53,401,Allen St & Rivington St,40.72019576,-73.98997825,475,E 16 St & Irving Pl,40.73524276,-73.98758561,16498,Subscriber,1980,1
494,2014/8/1 8:44,2014/8/1 8:52,274,Lafayette Ave & Fort Greene Pl,40.68691865,-73.976682,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,20019,Subscriber,1956,1
646,2014/8/1 8:44,2014/8/1 8:55,375,Mercer St & Bleecker St,40.72679454,-73.99695094,308,St James Pl & Oliver St,40.71307916,-73.99851193,17872,Subscriber,1989,2
436,2014/8/1 8:44,2014/8/1 8:51,342,Columbia St & Rivington St,40.71739973,-73.98016555,311,Norfolk St & Broome St,40.7172274,-73.98802084,21649,Subscriber,1968,2
836,2014/8/1 8:44,2014/8/1 8:58,496,E 16 St & 5 Ave,40.73726186,-73.99238967,329,Greenwich St & N Moore St,40.72043411,-74.01020609,16147,Subscriber,1962,1
727,2014/8/1 8:44,2014/8/1 8:56,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,120,Lexington Ave & Classon Ave,40.68676793,-73.95928168,19865,Subscriber,1980,1
334,2014/8/1 8:44,2014/8/1 8:50,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,239,Willoughby St & Fleet St,40.69196566,-73.9813018,15872,Subscriber,1986,1
807,2014/8/1 8:44,2014/8/1 8:58,485,W 37 St & 5 Ave,40.75038009,-73.98338988,250,Lafayette St & Jersey St,40.72456089,-73.99565293,16572,Subscriber,1980,1
1093,2014/8/1 8:44,2014/8/1 9:02,315,South St & Gouverneur Ln,40.70355377,-74.00670227,347,W Houston St & Hudson St,40.72873888,-74.00748842,18469,Subscriber,1976,1
297,2014/8/1 8:44,2014/8/1 8:49,267,Broadway & W 36 St,40.75097711,-73.98765428,484,W 44 St & 5 Ave,40.75500254,-73.98014437,18947,Subscriber,1987,1
802,2014/8/1 8:44,2014/8/1 8:58,475,E 16 St & Irving Pl,40.73524276,-73.98758561,257,Lispenard St & Broadway,40.71939226,-74.00247214,17535,Subscriber,1988,2
497,2014/8/1 8:44,2014/8/1 8:53,447,8 Ave & W 52 St,40.76370739,-73.9851615,488,W 39 St & 9 Ave,40.75645824,-73.99372222,16308,Subscriber,1984,1
238,2014/8/1 8:44,2014/8/1 8:48,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,271,Ashland Pl & Hanson Pl,40.68528172,-73.97805813,17638,Subscriber,1970,1
1106,2014/8/1 8:44,2014/8/1 9:03,325,E 19 St & 3 Ave,40.73624527,-73.98473765,387,Centre St & Chambers St,40.71273266,-74.0046073,16817,Subscriber,1965,2
960,2014/8/1 8:44,2014/8/1 9:00,361,Allen St & Hester St,40.71605866,-73.99190759,486,Broadway & W 29 St,40.7462009,-73.98855723,20699,Subscriber,1974,1
1236,2014/8/1 8:44,2014/8/1 9:05,511,E 14 St & Avenue B,40.72938685,-73.97772429,523,W 38 St & 8 Ave,40.75466591,-73.99138152,19058,Subscriber,1991,2
987,2014/8/1 8:44,2014/8/1 9:01,428,E 3 St & 1 Ave,40.72467721,-73.98783413,376,John St & William St,40.70862144,-74.00722156,17644,Subscriber,1991,1
1043,2014/8/1 8:44,2014/8/1 9:02,212,W 16 St & The High Line,40.74334935,-74.00681753,415,Pearl St & Hanover Square,40.7047177,-74.00926027,17596,Subscriber,1977,1
1942,2014/8/1 8:44,2014/8/1 9:17,324,DeKalb Ave & Hudson Ave,40.689888,-73.981013,546,E 30 St & Park Ave S,40.74444921,-73.98303529,15716,Subscriber,1967,1
943,2014/8/1 8:44,2014/8/1 9:00,150,E 2 St & Avenue C,40.7208736,-73.98085795,536,1 Ave & E 30 St,40.74144387,-73.97536082,17227,Subscriber,1993,2
585,2014/8/1 8:44,2014/8/1 8:54,345,W 13 St & 6 Ave,40.73649403,-73.99704374,459,W 20 St & 11 Ave,40.746745,-74.007756,17120,Subscriber,1984,1
502,2014/8/1 8:44,2014/8/1 8:53,536,1 Ave & E 30 St,40.74144387,-73.97536082,492,W 33 St & 7 Ave,40.75019995,-73.99093085,17245,Subscriber,1982,1
753,2014/8/1 8:44,2014/8/1 8:57,307,Canal St & Rutgers St,40.71427487,-73.98990025,360,William St & Pine St,40.70717936,-74.00887308,14575,Subscriber,1969,2
483,2014/8/1 8:44,2014/8/1 8:52,2012,E 27 St & 1 Ave,40.739445,-73.976806,167,E 39 St & 3 Ave,40.7489006,-73.97604882,18648,Subscriber,1983,1
546,2014/8/1 8:44,2014/8/1 8:54,528,2 Ave & E 31 St,40.74290902,-73.97706058,164,E 47 St & 2 Ave,40.75323098,-73.97032517,20576,Subscriber,1979,1
1639,2014/8/1 8:44,2014/8/1 9:12,482,W 15 St & 7 Ave,40.73935542,-73.99931783,2000,Front St & Washington St,40.70255088,-73.98940236,16786,Subscriber,1981,1
495,2014/8/1 8:44,2014/8/1 8:53,2009,Catherine St & Monroe St,40.71117444,-73.99682619,387,Centre St & Chambers St,40.71273266,-74.0046073,16785,Subscriber,1957,2
507,2014/8/1 8:44,2014/8/1 8:53,359,E 47 St & Park Ave,40.75510267,-73.97498696,469,Broadway & W 53 St,40.76344058,-73.98268129,20144,Subscriber,1961,1
482,2014/8/1 8:44,2014/8/1 8:53,267,Broadway & W 36 St,40.75097711,-73.98765428,520,W 52 St & 5 Ave,40.75992262,-73.97648516,15691,Subscriber,1968,1
900,2014/8/1 8:44,2014/8/1 8:59,533,Broadway & W 39 St,40.75299641,-73.98721619,445,E 10 St & Avenue A,40.72740794,-73.98142006,21265,Subscriber,1989,1
1163,2014/8/1 8:44,2014/8/1 9:04,394,E 9 St & Avenue C,40.72521311,-73.97768752,496,E 16 St & 5 Ave,40.73726186,-73.99238967,16816,Subscriber,1989,2
646,2014/8/1 8:44,2014/8/1 8:55,386,Centre St & Worth St,40.71494807,-74.00234482,237,E 11 St & 2 Ave,40.73047309,-73.98672378,16394,Subscriber,1973,1
583,2014/8/1 8:44,2014/8/1 8:54,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,309,Murray St & West St,40.7149787,-74.013012,17131,Subscriber,1979,1
331,2014/8/1 8:45,2014/8/1 8:50,82,St James Pl & Pearl St,40.71117416,-74.00016545,268,Howard St & Centre St,40.71910537,-73.99973337,19804,Subscriber,1983,1
802,2014/8/1 8:45,2014/8/1 8:58,546,E 30 St & Park Ave S,40.74444921,-73.98303529,462,W 22 St & 10 Ave,40.74691959,-74.00451887,17657,Subscriber,1991,1
965,2014/8/1 8:45,2014/8/1 9:01,401,Allen St & Rivington St,40.72019576,-73.98997825,493,W 45 St & 6 Ave,40.7568001,-73.98291153,17316,Subscriber,1990,1
458,2014/8/1 8:45,2014/8/1 8:52,440,E 45 St & 3 Ave,40.75255434,-73.97282625,510,W 51 St & 6 Ave,40.7606597,-73.98042047,16825,Subscriber,1987,1
1051,2014/8/1 8:45,2014/8/1 9:02,510,W 51 St & 6 Ave,40.7606597,-73.98042047,528,2 Ave & E 31 St,40.74290902,-73.97706058,15930,Subscriber,1990,1
1079,2014/8/1 8:45,2014/8/1 9:03,291,Madison St & Montgomery St,40.713126,-73.984844,497,E 17 St & Broadway,40.73704984,-73.99009296,20054,Subscriber,1977,1
741,2014/8/1 8:45,2014/8/1 8:57,454,E 51 St & 1 Ave,40.75455731,-73.96592976,472,E 32 St & Park Ave,40.7457121,-73.98194829,21537,Subscriber,1976,1
375,2014/8/1 8:45,2014/8/1 8:51,147,Greenwich St & Warren St,40.71542197,-74.01121978,3002,South End Ave & Liberty St,40.711512,-74.015756,19156,Subscriber,1975,1
668,2014/8/1 8:45,2014/8/1 8:56,408,Market St & Cherry St,40.71076228,-73.99400398,376,John St & William St,40.70862144,-74.00722156,21328,Subscriber,1976,1
517,2014/8/1 8:45,2014/8/1 8:53,3002,South End Ave & Liberty St,40.711512,-74.015756,259,South St & Whitehall St,40.70122128,-74.01234218,17749,Customer,\N,0
419,2014/8/1 8:45,2014/8/1 8:52,405,Washington St & Gansevoort St,40.739323,-74.008119,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,19782,Subscriber,1987,1
1554,2014/8/1 8:45,2014/8/1 9:11,223,W 13 St & 7 Ave,40.73781509,-73.99994661,127,Barrow St & Hudson St,40.73172428,-74.00674436,21641,Subscriber,1977,2
1583,2014/8/1 8:45,2014/8/1 9:11,510,W 51 St & 6 Ave,40.7606597,-73.98042047,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,17102,Subscriber,1979,1
372,2014/8/1 8:45,2014/8/1 8:51,224,Spruce St & Nassau St,40.71146364,-74.00552427,387,Centre St & Chambers St,40.71273266,-74.0046073,16489,Customer,\N,0
1016,2014/8/1 8:45,2014/8/1 9:02,150,E 2 St & Avenue C,40.7208736,-73.98085795,127,Barrow St & Hudson St,40.73172428,-74.00674436,20613,Subscriber,1981,2
1212,2014/8/1 8:45,2014/8/1 9:05,395,Bond St & Schermerhorn St,40.68807003,-73.98410637,249,Harrison St & Hudson St,40.71870987,-74.0090009,16002,Subscriber,1982,2
250,2014/8/1 8:45,2014/8/1 8:49,315,South St & Gouverneur Ln,40.70355377,-74.00670227,316,Fulton St & William St,40.70955958,-74.00653609,16540,Subscriber,1969,1
1169,2014/8/1 8:45,2014/8/1 9:04,462,W 22 St & 10 Ave,40.74691959,-74.00451887,304,Broadway & Battery Pl,40.70463334,-74.01361706,15311,Subscriber,1987,1
994,2014/8/1 8:45,2014/8/1 9:01,303,Mercer St & Spring St,40.72362738,-73.99949601,225,W 14 St & The High Line,40.74195138,-74.00803013,20566,Subscriber,1981,2
461,2014/8/1 8:45,2014/8/1 8:52,511,E 14 St & Avenue B,40.72938685,-73.97772429,497,E 17 St & Broadway,40.73704984,-73.99009296,19183,Subscriber,1989,2
1326,2014/8/1 8:45,2014/8/1 9:07,531,Forsyth St & Broome St,40.71893904,-73.99266288,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,21312,Customer,\N,0
620,2014/8/1 8:45,2014/8/1 8:55,523,W 38 St & 8 Ave,40.75466591,-73.99138152,484,W 44 St & 5 Ave,40.75500254,-73.98014437,21276,Subscriber,1969,1
918,2014/8/1 8:45,2014/8/1 9:00,410,Suffolk St & Stanton St,40.72066442,-73.98517977,316,Fulton St & William St,40.70955958,-74.00653609,20786,Subscriber,1973,1
1059,2014/8/1 8:45,2014/8/1 9:03,530,11 Ave & W 59 St,40.771522,-73.990541,492,W 33 St & 7 Ave,40.75019995,-73.99093085,15721,Subscriber,1981,1
418,2014/8/1 8:45,2014/8/1 8:52,545,E 23 St & 1 Ave,40.736502,-73.97809472,540,Lexington Ave & E 26 St,40.74147286,-73.98320928,18588,Subscriber,1959,2
274,2014/8/1 8:45,2014/8/1 8:50,444,Broadway & W 24 St,40.7423543,-73.98915076,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17229,Subscriber,1977,1
461,2014/8/1 8:45,2014/8/1 8:53,465,Broadway & W 41 St,40.75513557,-73.98658032,546,E 30 St & Park Ave S,40.74444921,-73.98303529,21591,Subscriber,1978,1
1458,2014/8/1 8:45,2014/8/1 9:09,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,128,MacDougal St & Prince St,40.72710258,-74.00297088,20179,Subscriber,1981,1
266,2014/8/1 8:45,2014/8/1 8:49,167,E 39 St & 3 Ave,40.7489006,-73.97604882,153,E 40 St & 5 Ave,40.75206231,-73.9816324,21239,Subscriber,1983,1
434,2014/8/1 8:45,2014/8/1 8:52,270,Adelphi St & Myrtle Ave,40.69308257,-73.97178913,83,Atlantic Ave & Fort Greene Pl,40.68382604,-73.97632328,17530,Subscriber,1983,1
628,2014/8/1 8:45,2014/8/1 8:56,167,E 39 St & 3 Ave,40.7489006,-73.97604882,442,W 27 St & 7 Ave,40.746647,-73.993915,18685,Subscriber,1976,1
1213,2014/8/1 8:45,2014/8/1 9:05,499,Broadway & W 60 St,40.76915505,-73.98191841,228,E 48 St & 3 Ave,40.7546011,-73.97187886,17542,Subscriber,1963,1
1647,2014/8/1 8:45,2014/8/1 9:13,546,E 30 St & Park Ave S,40.74444921,-73.98303529,146,Hudson St & Reade St,40.71625008,-74.0091059,16104,Subscriber,1982,2
181,2014/8/1 8:45,2014/8/1 8:48,460,S 4 St & Wythe Ave,40.71285887,-73.96590294,539,Metropolitan Ave & Bedford Ave,40.71534825,-73.96024116,15847,Subscriber,1987,2
2823,2014/8/1 8:45,2014/8/1 9:32,260,Broad St & Bridge St,40.70365182,-74.01167797,260,Broad St & Bridge St,40.70365182,-74.01167797,20133,Subscriber,1969,1
600,2014/8/1 8:45,2014/8/1 8:55,432,E 7 St & Avenue A,40.72621788,-73.98379855,497,E 17 St & Broadway,40.73704984,-73.99009296,19494,Subscriber,1980,1
735,2014/8/1 8:45,2014/8/1 8:58,306,Cliff St & Fulton St,40.70823502,-74.00530063,327,Vesey Pl & River Terrace,40.7153379,-74.01658354,19530,Subscriber,1983,1
